goal,shot_statsbomb_xg,minute,second,possession,play_pattern,possession_team,team,player,shot_body_part,shot_technique,shot_type,under_pressure,off_camera,shot_outcome,x,y,competition
0,0.030891037,59,56,125,5,1,1,3,1,1,1,,,2,101.1,52.2,Indian Super league 2021/2022
0,0.011864893,70,49,143,2,0,0,13,1,0,1,,,5,89.1,29.3,Indian Super league 2021/2022
0,0.029125975,74,25,147,0,1,1,3,1,0,1,,,5,97.2,34.7,Indian Super league 2021/2022
0,0.07981554,77,37,148,4,1,1,12,1,1,1,,,0,103.4,30.7,Indian Super league 2021/2022
0,0.04886347,81,57,156,4,0,0,4,0,1,1,True,,2,113.8,32.8,Indian Super league 2021/2022
0,0.015062148,84,51,164,4,1,1,12,2,1,1,,,4,86.1,46.0,Indian Super league 2021/2022
0,0.036382265,86,57,168,5,1,1,5,1,1,1,,,4,98.0,49.5,Indian Super league 2021/2022
0,0.029794741,95,32,190,5,1,1,9,0,1,1,,,4,104.5,50.7,Indian Super league 2021/2022
0,0.0876077,97,43,195,0,1,1,5,0,1,1,True,,4,112.8,42.6,Indian Super league 2021/2022
1,0.09943372,1,42,7,0,1,1,18,0,3,1,True,,1,114.0,35.4,Indian Super league 2021/2022
0,0.0036076372,3,9,9,2,0,1,11,2,3,1,,,4,62.2,36.6,Indian Super league 2021/2022
0,0.014193875,5,7,14,4,1,1,18,2,3,1,,,0,93.5,24.8,Indian Super league 2021/2022
0,0.04132909,11,50,33,0,0,0,17,2,0,1,,,0,113.9,49.6,Indian Super league 2021/2022
0,0.31727698,11,51,33,0,0,0,9,1,1,1,True,,2,117.1,44.3,Indian Super league 2021/2022
0,0.051452212,14,10,36,3,0,0,16,2,2,1,,,3,111.3,57.7,Indian Super league 2021/2022
0,0.026384424,17,8,41,3,1,1,4,1,3,1,,,0,90.9,37.3,Indian Super league 2021/2022
0,0.3950074,17,59,42,3,0,0,16,1,3,1,,,2,115.2,45.4,Indian Super league 2021/2022
0,0.012273154,21,57,51,4,0,0,9,2,3,1,True,,3,108.5,57.8,Indian Super league 2021/2022
0,0.03866617,22,51,55,2,1,1,6,2,3,1,,,2,92.3,47.8,Indian Super league 2021/2022
0,0.03294254,25,7,58,2,0,0,9,0,3,1,True,,0,112.3,48.8,Indian Super league 2021/2022
0,0.07144833,25,9,58,2,0,0,14,2,4,1,,,2,100.6,36.0,Indian Super league 2021/2022
0,0.07775184,27,51,61,2,0,0,8,2,3,0,,,2,95.5,35.6,Indian Super league 2021/2022
0,0.03136336,30,22,64,2,0,0,8,2,3,1,,,0,107.6,25.3,Indian Super league 2021/2022
0,0.15627512,34,5,70,4,1,0,8,2,3,1,True,,2,101.2,35.9,Indian Super league 2021/2022
0,0.014255857,35,52,72,3,1,1,18,2,3,1,,,0,98.3,21.9,Indian Super league 2021/2022
0,0.020998998,39,0,74,2,1,1,15,2,1,1,,,3,91.3,42.1,Indian Super league 2021/2022
0,0.12617959,39,53,76,1,0,0,8,1,3,1,,,3,111.3,27.8,Indian Super league 2021/2022
0,0.08533107,39,56,76,1,0,0,2,2,3,1,,,0,109.7,48.0,Indian Super league 2021/2022
1,0.11918332,46,53,92,4,0,0,8,0,3,1,,,1,114.5,32.1,Indian Super league 2021/2022
0,0.023034371,48,20,96,4,0,0,0,2,3,1,,,0,98.3,56.3,Indian Super league 2021/2022
0,0.061138906,45,45,99,3,1,1,5,1,4,1,,,4,108.6,42.6,Indian Super league 2021/2022
0,0.05718189,47,11,102,3,1,1,6,0,3,1,True,,4,110.3,36.5,Indian Super league 2021/2022
0,0.11591986,47,19,102,3,1,1,6,0,3,1,,,2,107.5,37.2,Indian Super league 2021/2022
0,0.706407,49,21,107,4,1,1,6,1,3,1,,,2,111.9,40.5,Indian Super league 2021/2022
1,0.35597682,51,59,113,4,0,0,2,1,3,1,,,1,109.8,37.0,Indian Super league 2021/2022
0,0.01906458,53,50,115,3,0,0,8,2,3,1,,,0,101.9,24.7,Indian Super league 2021/2022
0,0.039959326,54,19,117,4,0,0,16,2,3,1,True,,0,102.9,47.5,Indian Super league 2021/2022
0,0.025835015,58,31,126,3,1,1,1,2,3,1,,,0,92.4,39.9,Indian Super league 2021/2022
0,0.10299359,59,3,127,0,1,1,13,0,3,1,True,,2,116.2,45.3,Indian Super league 2021/2022
0,0.09456104,61,23,131,4,0,0,16,2,3,1,,,2,98.2,45.4,Indian Super league 2021/2022
0,0.14093351,64,10,137,2,0,0,9,2,3,1,,,2,112.5,51.9,Indian Super league 2021/2022
0,0.3924156,72,35,155,4,0,0,8,2,3,1,,,3,115.3,31.7,Indian Super league 2021/2022
0,0.02741186,73,13,156,4,1,1,11,2,3,1,,,0,101.4,56.6,Indian Super league 2021/2022
1,0.3082433,75,11,162,4,0,0,2,2,3,1,,,1,104.1,48.9,Indian Super league 2021/2022
0,0.027286872,81,45,171,2,1,1,3,1,3,1,,,4,103.6,23.0,Indian Super league 2021/2022
0,0.008503444,83,20,173,2,1,1,11,1,3,0,,,3,97.3,15.8,Indian Super league 2021/2022
0,0.05593466,84,40,181,4,0,0,9,0,3,1,True,,0,109.4,35.5,Indian Super league 2021/2022
0,0.03557196,85,21,182,0,0,0,7,2,3,1,,,2,95.4,37.8,Indian Super league 2021/2022
1,0.061413452,86,49,186,2,1,1,10,2,3,1,,,1,108.0,51.8,Indian Super league 2021/2022
0,0.23679881,89,5,193,4,0,0,9,2,3,1,,,3,114.6,49.6,Indian Super league 2021/2022
0,0.0974862,89,45,194,0,0,0,12,0,3,1,True,,2,112.3,35.7,Indian Super league 2021/2022
0,0.006109251,91,4,197,4,1,1,10,2,3,1,,,3,82.4,42.5,Indian Super league 2021/2022
0,0.09937603,92,3,201,4,0,0,9,1,3,1,,,4,105.9,52.1,Indian Super league 2021/2022
1,0.17922108,3,17,13,4,1,1,5,3,1,1,,,1,111.2,33.5,Indian Super league 2021/2022
0,0.0054021454,7,3,20,4,1,1,1,3,1,1,True,,3,97.3,78.3,Indian Super league 2021/2022
0,0.01754474,14,19,37,4,1,1,11,3,1,1,,,2,100.6,21.7,Indian Super league 2021/2022
0,0.10739996,16,6,41,6,1,1,11,1,1,1,,,3,111.3,27.1,Indian Super league 2021/2022
0,0.19772212,19,14,46,0,0,0,8,3,2,1,,,2,115.3,44.1,Indian Super league 2021/2022
0,0.07496057,20,24,49,1,1,1,11,1,1,1,,,3,101.7,28.2,Indian Super league 2021/2022
0,0.046516493,25,45,58,4,0,0,10,0,1,1,True,,3,109.5,33.4,Indian Super league 2021/2022
0,0.016227372,27,29,62,6,0,0,6,1,1,1,,,2,102.3,23.6,Indian Super league 2021/2022
0,0.03962049,29,5,65,6,0,0,13,3,1,1,,,2,97.3,39.0,Indian Super league 2021/2022
0,0.04011773,32,15,68,4,0,0,7,1,1,1,,,2,100.7,27.0,Indian Super league 2021/2022
0,0.045957036,36,39,77,0,0,0,4,3,1,1,,,0,98.0,33.8,Indian Super league 2021/2022
1,0.7835,38,0,78,5,0,0,2,3,1,2,,,1,107.9,40.0,Indian Super league 2021/2022
1,0.14210598,42,43,82,0,0,0,0,2,1,1,,,1,115.0,41.5,Indian Super league 2021/2022
0,0.08902359,47,18,97,0,0,0,0,0,1,1,True,,2,113.2,39.7,Indian Super league 2021/2022
1,0.091040425,48,41,99,4,1,1,11,1,1,1,,,1,106.4,39.6,Indian Super league 2021/2022
0,0.020781806,52,23,106,2,0,0,2,3,1,0,,,2,95.4,23.2,Indian Super league 2021/2022
0,0.08122335,58,49,122,4,1,1,5,0,1,1,True,,0,113.1,31.2,Indian Super league 2021/2022
0,0.034657247,58,53,122,4,1,1,3,3,1,1,,,2,106.1,24.8,Indian Super league 2021/2022
1,0.075243115,69,4,141,2,0,0,14,3,1,1,,,1,105.7,52.5,Indian Super league 2021/2022
1,0.31807047,73,1,145,0,0,0,9,1,0,1,True,,1,115.8,42.5,Indian Super league 2021/2022
0,0.047127016,77,37,153,0,1,1,3,3,0,1,,,2,104.7,27.9,Indian Super league 2021/2022
0,0.07436848,80,25,159,6,0,0,12,3,2,1,,,2,104.5,38.3,Indian Super league 2021/2022
0,0.09560175,85,21,173,6,0,0,2,3,0,1,,,3,103.5,50.0,Indian Super league 2021/2022
0,0.045815,91,52,196,3,1,1,1,3,1,1,,,0,107.8,53.7,Indian Super league 2021/2022
0,0.03600035,5,16,13,1,0,0,2,2,1,1,,,4,98.4,35.9,Indian Super league 2021/2022
0,0.095697574,8,16,19,5,0,0,1,2,0,1,,,5,104.6,32.3,Indian Super league 2021/2022
0,0.031612985,8,20,19,5,0,0,2,1,2,1,,,0,101.2,47.0,Indian Super league 2021/2022
0,0.05429588,8,22,19,5,0,0,4,2,0,1,True,,0,105.7,37.8,Indian Super league 2021/2022
0,0.045403156,9,11,20,0,0,0,7,2,1,1,,,0,104.8,28.0,Indian Super league 2021/2022
0,0.0536954,9,19,20,0,0,0,1,2,1,1,,,5,104.6,29.0,Indian Super league 2021/2022
0,0.19847667,9,20,20,0,0,0,6,1,0,1,,,2,107.5,41.8,Indian Super league 2021/2022
1,0.008211355,13,8,31,1,0,0,2,1,1,0,,,1,88.5,18.9,Indian Super league 2021/2022
0,0.15670829,20,27,40,0,0,0,1,0,1,1,,,5,116.3,38.3,Indian Super league 2021/2022
0,0.01807685,20,40,40,0,0,0,0,1,1,1,,,0,90.2,28.6,Indian Super league 2021/2022
0,0.125534,26,13,51,2,1,1,10,1,1,1,True,,4,101.5,34.7,Indian Super league 2021/2022
1,0.5918673,26,15,51,2,1,1,8,2,0,1,,,1,112.5,45.0,Indian Super league 2021/2022
0,0.033494487,40,11,78,1,0,0,2,1,1,0,,,0,90.1,42.5,Indian Super league 2021/2022
0,0.02780061,41,34,80,1,1,1,5,0,1,1,True,,0,111.1,29.2,Indian Super league 2021/2022
0,0.06600407,49,40,101,3,1,1,10,2,1,1,,,3,99.8,50.3,Indian Super league 2021/2022
0,0.021804186,53,56,111,1,1,1,10,2,1,1,True,,0,89.6,33.3,Indian Super league 2021/2022
0,0.048326958,55,16,113,1,0,0,7,1,1,1,True,,0,104.6,55.1,Indian Super league 2021/2022
0,0.0101429615,59,44,121,1,1,1,10,1,0,1,,,2,86.4,27.5,Indian Super league 2021/2022
0,0.054231785,60,59,123,4,0,0,7,2,1,1,,,0,114.5,53.1,Indian Super league 2021/2022
0,0.032767624,67,27,136,1,0,0,3,2,0,1,True,,4,97.9,48.2,Indian Super league 2021/2022
0,0.027663818,78,1,163,4,0,0,4,2,0,1,True,,2,92.9,41.1,Indian Super league 2021/2022
0,0.017192816,78,49,165,5,0,0,1,2,1,1,,,0,93.4,32.2,Indian Super league 2021/2022
0,0.03180568,79,54,166,5,1,1,9,1,1,1,True,,2,94.2,49.0,Indian Super league 2021/2022
0,0.16597189,83,36,177,4,0,0,2,1,1,1,,,4,103.6,27.8,Indian Super league 2021/2022
0,0.11541193,84,23,178,0,0,0,6,0,1,1,True,,2,113.4,38.9,Indian Super league 2021/2022
0,0.023736354,8,16,17,5,1,1,4,2,0,0,,,0,95.1,48.3,Indian Super league 2021/2022
1,0.13790405,8,39,17,5,1,1,6,2,1,0,,,1,108.8,53.1,Indian Super league 2021/2022
0,0.053006675,24,1,50,0,0,0,3,0,1,0,True,,3,114.3,49.3,Indian Super league 2021/2022
0,0.048285242,27,18,59,6,1,1,6,0,1,0,,,2,106.1,34.7,Indian Super league 2021/2022
0,0.056949824,28,51,63,6,1,1,0,2,1,0,,,0,112.1,53.6,Indian Super league 2021/2022
0,0.032019574,29,30,64,0,1,1,13,2,2,0,,,5,101.7,40.3,Indian Super league 2021/2022
0,0.25750697,29,45,65,1,0,0,3,2,1,0,,,2,108.2,38.1,Indian Super league 2021/2022
0,0.27404955,37,48,80,5,1,1,10,2,1,0,,,0,110.3,48.2,Indian Super league 2021/2022
1,0.29460979,37,49,80,5,1,1,10,2,0,0,,,1,114.1,42.8,Indian Super league 2021/2022
0,0.36286175,46,17,101,1,1,1,13,2,1,0,,,3,105.5,40.1,Indian Super league 2021/2022
0,0.04908019,46,40,102,6,0,0,8,1,1,0,,,0,99.0,34.3,Indian Super league 2021/2022
0,0.007835878,47,42,107,5,1,1,7,1,1,0,,,2,77.7,41.9,Indian Super league 2021/2022
0,0.044211693,49,53,110,5,1,1,5,1,1,0,,,4,103.9,28.4,Indian Super league 2021/2022
0,0.015811259,67,36,146,5,0,0,1,2,0,0,,,2,88.0,40.0,Indian Super league 2021/2022
0,0.18116893,70,31,151,2,0,0,11,1,3,0,,,2,112.6,35.8,Indian Super league 2021/2022
0,0.020690834,75,8,159,0,0,0,1,2,0,0,,,5,99.6,52.7,Indian Super league 2021/2022
0,0.018442117,75,41,160,4,0,0,1,2,1,0,,,2,88.5,38.8,Indian Super league 2021/2022
1,0.035271186,78,6,161,3,1,1,0,2,1,0,,,1,102.2,46.0,Indian Super league 2021/2022
0,0.027009783,84,15,175,5,0,0,9,0,1,0,,,5,103.8,28.6,Indian Super league 2021/2022
0,0.0280805,85,47,177,5,0,0,2,2,0,0,,,2,97.4,29.4,Indian Super league 2021/2022
0,0.167732,91,4,184,0,1,1,12,0,1,0,,,2,113.8,42.2,Indian Super league 2021/2022
0,0.12815121,0,37,3,5,0,0,1,2,2,1,,,0,109.4,39.4,Indian Super league 2021/2022
0,0.045042556,3,5,9,7,0,0,9,1,2,1,,,4,105.1,55.3,Indian Super league 2021/2022
0,0.015067547,16,51,34,7,1,1,8,2,2,1,,,0,102.5,25.8,Indian Super league 2021/2022
0,0.50352275,17,55,36,7,1,1,6,1,3,1,,,4,116.6,43.6,Indian Super league 2021/2022
0,0.14667813,19,57,42,5,1,1,4,2,3,1,,,3,117.3,48.8,Indian Super league 2021/2022
0,0.079039484,19,59,42,5,1,1,3,2,0,1,,,4,109.6,48.8,Indian Super league 2021/2022
0,0.01672737,26,42,58,7,1,1,6,2,0,1,,,4,114.2,26.1,Indian Super league 2021/2022
0,0.03404335,27,53,70,1,1,1,4,2,2,1,True,,4,103.3,24.0,Indian Super league 2021/2022
0,0.016309163,35,59,84,2,1,1,3,1,2,1,,,0,93.0,31.0,Indian Super league 2021/2022
1,0.061938006,38,21,90,0,0,0,1,0,2,1,,,1,111.5,35.8,Indian Super league 2021/2022
0,0.053497486,39,44,91,4,1,1,3,2,0,1,,,2,97.0,42.9,Indian Super league 2021/2022
0,0.03365881,44,45,101,5,0,0,2,1,2,1,,,2,101.4,55.3,Indian Super league 2021/2022
0,0.16893175,49,51,115,7,0,0,1,2,0,1,,,2,114.0,44.1,Indian Super league 2021/2022
1,0.085302785,53,17,123,5,0,0,2,1,2,1,True,,1,98.5,38.5,Indian Super league 2021/2022
1,0.071607254,59,42,133,7,0,0,1,1,2,1,,,1,99.7,41.9,Indian Super league 2021/2022
0,0.005773791,63,23,143,3,1,1,0,2,1,1,,,2,65.1,33.2,Indian Super league 2021/2022
1,0.50630766,71,49,156,0,0,0,5,1,0,1,,,1,113.5,40.4,Indian Super league 2021/2022
1,0.7835,85,55,176,6,0,0,7,2,2,2,,,1,108.2,40.1,Indian Super league 2021/2022
0,0.10403431,86,44,178,7,0,0,5,1,2,1,,,2,112.1,25.6,Indian Super league 2021/2022
0,0.007891944,89,38,182,2,1,1,0,2,2,0,,,4,90.4,18.7,Indian Super league 2021/2022
0,0.0059463433,94,6,197,7,0,0,10,2,2,1,,,2,81.7,49.6,Indian Super league 2021/2022
0,0.04647751,17,52,46,1,1,1,5,1,1,1,,,0,96.4,38.1,Indian Super league 2021/2022
0,0.059452016,26,22,60,1,1,1,2,2,1,0,,,1,94.7,33.8,Indian Super league 2021/2022
0,0.20373228,30,8,63,2,0,0,4,0,1,1,,,1,112.9,37.1,Indian Super league 2021/2022
0,0.020036578,33,15,66,1,0,0,0,2,1,0,,,2,96.5,57.3,Indian Super league 2021/2022
0,0.5140107,36,26,72,4,1,0,4,2,1,1,,,1,107.5,37.4,Indian Super league 2021/2022
0,0.023749003,41,13,82,4,1,1,6,2,1,1,,,1,90.5,37.6,Indian Super league 2021/2022
0,0.0416992,42,34,84,3,0,0,1,2,1,1,,,0,107.4,55.7,Indian Super league 2021/2022
0,0.04957879,42,43,84,3,0,0,4,0,1,1,True,,0,110.3,36.5,Indian Super league 2021/2022
0,0.47520003,50,43,106,4,0,0,9,2,1,1,,,1,107.7,37.9,Indian Super league 2021/2022
0,0.05031524,53,7,110,4,0,0,4,2,1,1,,,2,105.4,30.2,Indian Super league 2021/2022
0,0.028718822,55,29,117,1,1,1,5,2,1,1,,,1,92.7,37.7,Indian Super league 2021/2022
0,0.023312,57,51,122,4,0,0,11,2,1,1,,,1,88.5,42.0,Indian Super league 2021/2022
0,0.08771692,61,0,128,3,1,1,10,0,1,1,,,3,111.1,33.2,Indian Super league 2021/2022
0,0.08658854,61,3,128,3,1,1,5,1,0,1,,,1,100.2,35.8,Indian Super league 2021/2022
0,0.06830911,82,30,168,4,0,0,12,0,1,1,,,2,106.9,44.4,Indian Super league 2021/2022
0,0.02797604,83,42,169,0,0,0,11,2,1,1,,,1,92.5,43.1,Indian Super league 2021/2022
0,0.06965923,85,53,171,1,0,0,7,0,1,1,True,,3,109.9,44.9,Indian Super league 2021/2022
0,0.028994173,91,0,179,4,0,0,12,2,1,1,True,,1,96.7,28.9,Indian Super league 2021/2022
0,0.0109736705,92,13,180,2,1,1,8,2,0,1,,,0,96.9,57.9,Indian Super league 2021/2022
0,0.012936137,93,37,183,0,0,0,3,1,1,1,,,1,90.7,25.8,Indian Super league 2021/2022
0,0.06388248,1,37,5,2,1,1,2,2,2,1,,,0,102.9,36.2,Indian Super league 2021/2022
0,0.039402038,4,4,12,7,1,1,3,0,2,1,,,4,107.8,32.5,Indian Super league 2021/2022
0,0.006451207,6,43,16,2,0,0,14,2,2,0,,,2,84.0,29.7,Indian Super league 2021/2022
0,0.006956512,10,5,22,7,0,0,14,2,1,1,,,5,73.3,48.7,Indian Super league 2021/2022
0,0.03290639,15,47,35,0,1,1,1,2,0,1,,,0,103.2,50.6,Indian Super league 2021/2022
1,0.08806101,26,39,58,5,0,0,10,2,0,1,,,1,107.4,46.0,Indian Super league 2021/2022
0,0.024557868,30,36,62,7,0,0,4,2,2,1,,,0,86.7,38.2,Indian Super league 2021/2022
0,0.051293973,38,0,79,7,1,1,6,1,0,1,,,2,99.6,34.7,Indian Super league 2021/2022
0,0.027264548,43,27,89,0,0,0,10,2,0,1,True,,2,96.4,43.3,Indian Super league 2021/2022
1,0.08625331,46,13,100,5,0,0,14,2,3,1,,,1,103.0,42.5,Indian Super league 2021/2022
1,0.7835,50,41,105,6,0,0,5,2,2,2,,,1,108.2,40.0,Indian Super league 2021/2022
0,0.06256409,52,1,107,7,0,0,7,1,2,1,True,,3,99.5,36.5,Indian Super league 2021/2022
0,0.09957096,53,27,117,7,0,0,14,2,0,1,True,,2,101.4,44.4,Indian Super league 2021/2022
0,0.03235079,54,50,120,7,1,1,12,1,2,1,,,3,105.2,52.5,Indian Super league 2021/2022
0,0.27983427,62,2,137,0,1,1,12,1,0,1,,,6,116.6,37.3,Indian Super league 2021/2022
0,0.45587426,65,45,148,7,1,1,1,1,2,1,,,2,110.2,33.7,Indian Super league 2021/2022
0,0.08806199,68,13,154,0,1,1,12,0,2,1,True,,2,116.0,32.7,Indian Super league 2021/2022
0,0.05788247,70,15,158,7,0,0,10,1,2,1,,,2,106.2,51.4,Indian Super league 2021/2022
0,0.10356598,74,25,164,4,1,1,13,2,2,1,,,3,107.5,52.1,Indian Super league 2021/2022
0,0.05976823,76,52,166,2,1,1,2,2,2,1,,,0,98.8,43.5,Indian Super league 2021/2022
0,0.023614336,77,19,167,0,1,1,0,2,0,1,,,0,99.3,49.4,Indian Super league 2021/2022
0,0.039613225,77,28,167,0,1,1,0,2,3,1,,,0,116.4,50.7,Indian Super league 2021/2022
0,0.13538262,78,15,169,0,1,1,9,0,2,1,True,,3,114.6,42.2,Indian Super league 2021/2022
0,0.052116245,79,24,172,7,0,0,14,1,0,1,,,3,106.8,25.8,Indian Super league 2021/2022
0,0.06199937,86,42,188,7,0,0,11,1,2,1,,,2,105.1,54.7,Indian Super league 2021/2022
0,0.04247414,88,55,194,3,0,0,8,2,2,1,,,0,102.8,53.2,Indian Super league 2021/2022
0,0.05896372,95,2,207,1,0,0,8,1,2,1,,,2,100.8,51.0,Indian Super league 2021/2022
1,0.091917455,2,43,8,0,0,0,15,0,1,1,True,,1,114.1,34.9,Indian Super league 2021/2022
1,0.041702848,3,44,9,4,1,0,5,2,1,1,,,1,95.7,37.3,Indian Super league 2021/2022
0,0.00852323,13,48,35,2,0,0,5,1,1,0,,,0,113.1,65.6,Indian Super league 2021/2022
0,0.027023152,19,22,43,6,0,0,7,2,1,1,,,0,91.1,44.5,Indian Super league 2021/2022
1,0.056422684,20,36,44,2,0,0,5,1,1,0,,,1,92.9,32.3,Indian Super league 2021/2022
0,0.02151174,24,42,54,2,1,1,1,2,1,1,,,3,88.0,33.6,Indian Super league 2021/2022
0,0.10035458,28,46,62,3,1,1,6,1,1,1,,,4,102.6,29.3,Indian Super league 2021/2022
0,0.07831595,30,23,65,6,0,0,12,2,1,1,,,2,97.1,33.1,Indian Super league 2021/2022
1,0.111688465,34,45,72,1,0,0,5,2,1,1,,,1,105.8,50.6,Indian Super league 2021/2022
0,0.042396557,41,24,80,2,0,0,0,1,1,1,,,3,99.0,32.5,Indian Super league 2021/2022
0,0.026909038,49,4,106,6,1,1,1,1,1,1,,,0,96.2,30.1,Indian Super league 2021/2022
0,0.40906924,52,32,110,2,0,0,12,2,1,1,,,0,112.3,37.7,Indian Super league 2021/2022
0,0.11241034,52,33,110,2,0,0,7,2,0,1,,,2,108.2,44.6,Indian Super league 2021/2022
0,0.014283136,54,10,114,5,1,1,14,2,2,1,,,4,93.5,37.1,Indian Super league 2021/2022
0,0.035205387,61,15,129,0,0,0,7,2,2,1,,,4,100.0,35.1,Indian Super league 2021/2022
0,0.13127078,63,15,135,2,1,1,4,0,1,1,,,4,116.1,34.3,Indian Super league 2021/2022
0,0.0058877934,66,18,139,6,1,1,11,2,2,1,,,3,90.4,56.2,Indian Super league 2021/2022
0,0.095659405,69,19,148,6,0,0,2,2,1,1,,,2,114.2,52.4,Indian Super league 2021/2022
0,0.057441078,70,3,150,6,0,0,9,2,0,1,,,0,104.9,48.1,Indian Super league 2021/2022
0,0.06001857,70,10,150,6,0,0,10,2,1,1,,,0,106.3,32.4,Indian Super league 2021/2022
0,0.021022499,72,5,154,6,0,0,9,2,1,1,,,0,92.8,54.3,Indian Super league 2021/2022
0,0.10022011,72,29,156,6,0,0,12,0,1,1,,,2,111.1,37.0,Indian Super league 2021/2022
0,0.027156938,79,3,163,2,0,0,12,2,1,0,,,0,88.3,41.2,Indian Super league 2021/2022
0,0.013046596,79,5,163,2,0,0,5,1,0,1,,,2,87.0,42.8,Indian Super league 2021/2022
0,0.032472238,79,49,164,3,1,1,16,2,1,1,,,0,95.9,40.8,Indian Super league 2021/2022
0,0.022835296,85,12,171,2,1,1,13,2,1,1,,,2,87.5,38.0,Indian Super league 2021/2022
0,0.008053211,86,34,174,0,1,1,3,1,1,1,True,,0,110.8,60.0,Indian Super league 2021/2022
0,0.20773153,87,54,177,2,1,1,8,0,1,1,,,2,113.7,35.9,Indian Super league 2021/2022
0,0.11991189,94,46,192,0,0,0,12,0,1,1,,,2,113.1,39.5,Indian Super league 2021/2022
0,0.00682022,7,17,22,4,0,0,10,3,1,0,,,2,99.2,14.7,Indian Super league 2021/2022
0,0.042124916,9,32,27,5,0,1,4,1,1,0,True,,3,103.2,23.4,Indian Super league 2021/2022
0,0.03696499,10,20,29,4,1,1,3,3,0,0,,,3,101.7,26.6,Indian Super league 2021/2022
1,0.11377085,12,50,35,1,0,0,11,0,1,0,,,1,114.5,32.2,Indian Super league 2021/2022
0,0.09151532,14,10,36,3,1,1,13,3,1,0,True,,0,106.8,41.3,Indian Super league 2021/2022
0,0.12519422,15,39,38,0,1,1,4,0,1,0,True,,5,113.8,44.8,Indian Super league 2021/2022
0,0.038305704,21,46,52,0,1,1,13,3,0,0,,,0,98.3,39.6,Indian Super league 2021/2022
0,0.09377969,22,8,53,0,1,1,4,0,1,0,True,,2,116.3,45.7,Indian Super league 2021/2022
0,0.038092148,23,23,57,5,1,1,3,0,1,0,True,,0,112.8,48.0,Indian Super league 2021/2022
0,0.09799938,23,49,58,0,1,1,6,0,1,0,True,,5,114.6,46.0,Indian Super league 2021/2022
0,0.023984378,25,6,61,1,1,1,1,3,1,0,True,,0,101.0,31.7,Indian Super league 2021/2022
0,0.05151719,40,0,88,5,1,1,4,1,1,0,,,3,98.4,30.5,Indian Super league 2021/2022
0,0.013838084,42,32,90,5,1,1,0,1,0,0,,,2,94.7,23.4,Indian Super league 2021/2022
0,0.0560561,43,29,93,4,1,1,13,0,1,0,,,3,105.5,32.5,Indian Super league 2021/2022
0,0.02716123,44,44,95,2,1,1,3,1,1,0,,,3,114.1,27.8,Indian Super league 2021/2022
0,0.010513731,46,53,99,5,0,0,10,3,1,0,,,3,104.4,58.6,Indian Super league 2021/2022
0,0.12204901,47,21,106,5,1,1,4,3,0,0,,,2,108.2,43.9,Indian Super league 2021/2022
1,0.06367051,48,54,108,5,1,1,4,0,1,0,True,,1,110.4,39.5,Indian Super league 2021/2022
0,0.060348473,46,14,109,3,1,1,4,3,1,0,,,3,102.0,38.0,Indian Super league 2021/2022
0,0.15091847,47,18,111,0,0,0,11,3,0,0,,,2,111.5,44.4,Indian Super league 2021/2022
0,0.040167343,48,55,115,1,1,1,1,3,1,0,,,3,100.7,28.7,Indian Super league 2021/2022
0,0.033537235,49,28,116,0,1,1,7,0,1,0,True,,0,116.3,29.2,Indian Super league 2021/2022
0,0.008938926,50,12,117,4,1,1,12,1,1,0,,,2,101.7,61.0,Indian Super league 2021/2022
0,0.02277648,51,35,120,4,1,1,1,3,1,0,,,0,96.0,26.3,Indian Super league 2021/2022
0,0.05712156,56,10,131,0,0,0,9,3,0,0,,,5,99.9,47.9,Indian Super league 2021/2022
0,0.26167616,56,10,131,0,0,0,11,2,1,0,,,2,111.4,36.7,Indian Super league 2021/2022
0,0.01025073,59,37,139,4,1,1,2,1,1,0,True,,3,100.6,58.7,Indian Super league 2021/2022
0,0.07808985,68,54,163,5,0,0,14,0,1,0,True,,2,111.5,45.3,Indian Super league 2021/2022
0,0.028163219,72,14,167,1,1,1,4,0,1,0,True,,3,105.3,41.7,Indian Super league 2021/2022
0,0.081294216,73,47,173,4,0,0,9,3,1,0,,,4,109.6,54.0,Indian Super league 2021/2022
0,0.116923705,73,49,173,4,0,0,14,0,1,0,True,,3,114.7,44.5,Indian Super league 2021/2022
0,0.010939014,78,31,181,5,1,1,1,3,1,0,,,2,107.5,21.8,Indian Super league 2021/2022
0,0.014055021,79,44,183,5,1,1,1,1,1,0,True,,2,110.3,22.2,Indian Super league 2021/2022
0,0.06029885,82,28,187,4,1,1,4,1,2,0,,,2,107.7,45.9,Indian Super league 2021/2022
0,0.017012687,93,32,200,1,0,0,8,3,0,0,,,0,101.9,55.7,Indian Super league 2021/2022
0,0.015749441,94,5,201,4,0,0,5,1,0,0,,,0,94.0,29.9,Indian Super league 2021/2022
0,0.021253485,4,48,18,1,0,0,2,2,2,1,,,4,113.2,55.5,Indian Super league 2021/2022
0,0.07624627,9,28,29,4,1,1,11,1,2,1,,,2,101.3,28.8,Indian Super league 2021/2022
0,0.007982446,14,59,38,2,0,0,8,1,2,0,,,2,88.1,60.1,Indian Super league 2021/2022
0,0.07902805,16,47,44,4,1,1,4,0,2,1,True,,5,108.6,40.7,Indian Super league 2021/2022
0,0.07515822,19,13,49,2,0,0,9,0,2,1,,,0,111.1,41.3,Indian Super league 2021/2022
